date,tsp_name,loc,tsq
"July 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,239235
"July 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,-128165
"July 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,239235
"July 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,-206664
"July 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,235249
"July 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,-130568
"July 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,505
"July 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,232259
"July 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,-104412
"July 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,232259
"July 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,-123963
"July 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,232259
"July 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,-34382
"July 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,257259
"July 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,-113412
"July 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,241228
"July 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,-143230
"July 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,214235
"July 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,-124643
"July 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,214211
"July 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,-116492
"July 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,5100
"July 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,261193
"July 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,1588
"July 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,5100
"July 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 8, 2018 10:05 PM CT",BayGas Storage,BG-1013,271227
"July 7, 2018 10:05 PM CT",BayGas Storage,BG-1002,3588
"July 7, 2018 10:05 PM CT",BayGas Storage,BG-1003,5100
"July 7, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 7, 2018 10:05 PM CT",BayGas Storage,BG-1013,316023
"July 6, 2018 10:05 PM CT",BayGas Storage,BG-1002,46041
"July 6, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"July 6, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 6, 2018 10:05 PM CT",BayGas Storage,BG-1013,214439
"July 5, 2018 10:05 PM CT",BayGas Storage,BG-1002,9090
"July 5, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"July 5, 2018 10:05 PM CT",BayGas Storage,BG-1008,1000
"July 5, 2018 10:05 PM CT",BayGas Storage,BG-1013,249437
"July 4, 2018 10:05 PM CT",BayGas Storage,BG-1002,-23376
"July 4, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"July 4, 2018 10:05 PM CT",BayGas Storage,BG-1008,1000
"July 4, 2018 10:05 PM CT",BayGas Storage,BG-1013,222179
"July 3, 2018 10:05 PM CT",BayGas Storage,BG-1002,-109412
"July 3, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"July 3, 2018 10:05 PM CT",BayGas Storage,BG-1008,1000
"July 3, 2018 10:05 PM CT",BayGas Storage,BG-1013,214233
"July 2, 2018 10:05 PM CT",BayGas Storage,BG-1002,-165782
"July 2, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"July 2, 2018 10:05 PM CT",BayGas Storage,BG-1008,1000
"July 2, 2018 10:05 PM CT",BayGas Storage,BG-1013,199437
"July 1, 2018 10:05 PM CT",BayGas Storage,BG-1002,-58322
"July 1, 2018 10:05 PM CT",BayGas Storage,BG-1003,0
"July 1, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"July 1, 2018 10:05 PM CT",BayGas Storage,BG-1013,269369
"June 30, 2018 10:05 PM CT",BayGas Storage,BG-1002,197521
"June 30, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 30, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"June 30, 2018 10:05 PM CT",BayGas Storage,BG-1013,265442
"June 29, 2018 10:05 PM CT",BayGas Storage,BG-1002,166099
"June 29, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 29, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"June 29, 2018 10:05 PM CT",BayGas Storage,BG-1013,259456
"June 28, 2018 10:05 PM CT",BayGas Storage,BG-1002,-11423
"June 28, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 28, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 28, 2018 10:05 PM CT",BayGas Storage,BG-1013,250552
"June 27, 2018 10:05 PM CT",BayGas Storage,BG-1002,-7413
"June 27, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 27, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 27, 2018 10:05 PM CT",BayGas Storage,BG-1013,216437
"June 26, 2018 10:05 PM CT",BayGas Storage,BG-1002,-95900
"June 26, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 26, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 26, 2018 10:05 PM CT",BayGas Storage,BG-1013,249722
"June 25, 2018 10:05 PM CT",BayGas Storage,BG-1002,-37865
"June 25, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 25, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 25, 2018 10:05 PM CT",BayGas Storage,BG-1013,124694
"June 24, 2018 10:05 PM CT",BayGas Storage,BG-1002,-21761
"June 24, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 24, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 24, 2018 10:05 PM CT",BayGas Storage,BG-1013,124694
"June 23, 2018 10:05 PM CT",BayGas Storage,BG-1002,53605
"June 23, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 23, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 23, 2018 10:05 PM CT",BayGas Storage,BG-1013,124694
"June 22, 2018 10:05 PM CT",BayGas Storage,BG-1002,-39663
"June 22, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 22, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 22, 2018 10:05 PM CT",BayGas Storage,BG-1013,129710
"June 21, 2018 10:05 PM CT",BayGas Storage,BG-1002,-101705
"June 21, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 21, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 21, 2018 10:05 PM CT",BayGas Storage,BG-1013,154711
"June 20, 2018 10:05 PM CT",BayGas Storage,BG-1002,24982
"June 20, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 20, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 20, 2018 10:05 PM CT",BayGas Storage,BG-1013,164490
"June 19, 2018 10:05 PM CT",BayGas Storage,BG-1002,-61370
"June 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,164490
"June 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,-208314
"June 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,18000
"June 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,136567
"June 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,11245
"June 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,18000
"June 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,136567
"June 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,22463
"June 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,18000
"June 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,136567
"June 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,19247
"June 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,151566
"June 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,37597
"June 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,134660
"June 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,50464
"June 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,214548
"June 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,15630
"June 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,221278
"June 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,49694
"June 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,16000
"June 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,184524
"June 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,53816
"June 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,16000
"June 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,174524
"June 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,55316
"June 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,16000
"June 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,174524
"June 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,-22130
"June 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"June 8, 2018 10:05 PM CT",BayGas Storage,BG-1013,168544
"June 7, 2018 10:05 PM CT",BayGas Storage,BG-1002,67691
"June 7, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 7, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 7, 2018 10:05 PM CT",BayGas Storage,BG-1013,234233
"June 6, 2018 10:05 PM CT",BayGas Storage,BG-1002,43000
"June 6, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 6, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 6, 2018 10:05 PM CT",BayGas Storage,BG-1013,251176
"June 5, 2018 10:05 PM CT",BayGas Storage,BG-1002,-111246
"June 5, 2018 10:05 PM CT",BayGas Storage,BG-1003,6000
"June 5, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 5, 2018 10:05 PM CT",BayGas Storage,BG-1013,229405
"June 4, 2018 10:05 PM CT",BayGas Storage,BG-1002,-181490
"June 4, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 4, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 4, 2018 10:05 PM CT",BayGas Storage,BG-1013,249473
"June 3, 2018 10:05 PM CT",BayGas Storage,BG-1002,-125720
"June 3, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 3, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 3, 2018 10:05 PM CT",BayGas Storage,BG-1013,269405
"June 2, 2018 10:05 PM CT",BayGas Storage,BG-1002,24288
"June 2, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 2, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 2, 2018 10:05 PM CT",BayGas Storage,BG-1013,269405
"June 1, 2018 10:05 PM CT",BayGas Storage,BG-1002,13092
"June 1, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"June 1, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"June 1, 2018 10:05 PM CT",BayGas Storage,BG-1013,279405
"May 31, 2018 10:05 PM CT",BayGas Storage,BG-1002,-32649
"May 31, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 31, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 31, 2018 10:05 PM CT",BayGas Storage,BG-1013,129847
"May 30, 2018 10:05 PM CT",BayGas Storage,BG-1002,-6912
"May 30, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 30, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 30, 2018 10:05 PM CT",BayGas Storage,BG-1013,326091
"May 29, 2018 10:05 PM CT",BayGas Storage,BG-1002,-4326
"May 29, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 29, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 29, 2018 10:05 PM CT",BayGas Storage,BG-1013,249204
"May 28, 2018 10:05 PM CT",BayGas Storage,BG-1002,84587
"May 28, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 28, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 28, 2018 10:05 PM CT",BayGas Storage,BG-1013,249204
"May 27, 2018 10:05 PM CT",BayGas Storage,BG-1002,83443
"May 27, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 27, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 27, 2018 10:05 PM CT",BayGas Storage,BG-1013,249204
"May 26, 2018 10:05 PM CT",BayGas Storage,BG-1002,133127
"May 26, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 26, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 26, 2018 10:05 PM CT",BayGas Storage,BG-1013,249204
"May 25, 2018 10:05 PM CT",BayGas Storage,BG-1002,35815
"May 25, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 25, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"May 25, 2018 10:05 PM CT",BayGas Storage,BG-1013,154205
"May 24, 2018 10:05 PM CT",BayGas Storage,BG-1002,-85009
"May 24, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 24, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 24, 2018 10:05 PM CT",BayGas Storage,BG-1013,234204
"May 23, 2018 10:05 PM CT",BayGas Storage,BG-1002,-211789
"May 23, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 23, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 23, 2018 10:05 PM CT",BayGas Storage,BG-1013,209405
"May 22, 2018 10:05 PM CT",BayGas Storage,BG-1002,37906
"May 22, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 22, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 22, 2018 10:05 PM CT",BayGas Storage,BG-1013,224405
"May 21, 2018 10:05 PM CT",BayGas Storage,BG-1002,73420
"May 21, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 21, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 21, 2018 10:05 PM CT",BayGas Storage,BG-1013,282702
"May 20, 2018 10:05 PM CT",BayGas Storage,BG-1002,117424
"May 20, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 20, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 20, 2018 10:05 PM CT",BayGas Storage,BG-1013,282702
"May 19, 2018 10:05 PM CT",BayGas Storage,BG-1002,135385
"May 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,282703
"May 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,78353
"May 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,231244
"May 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,104303
"May 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,209405
"May 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,4303
"May 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,341244
"May 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,26532
"May 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,259405
"May 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,138330
"May 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,5000
"May 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,275450
"May 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,164694
"May 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,5000
"May 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,-15000
"May 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,225450
"May 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,125812
"May 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,5000
"May 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,-10000
"May 12, 2018 10:05 PM CT",BayGas Storage,BG-1013,225450
"May 11, 2018 10:05 PM CT",BayGas Storage,BG-1002,55154
"May 11, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 11, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 11, 2018 10:05 PM CT",BayGas Storage,BG-1013,276091
"May 10, 2018 10:05 PM CT",BayGas Storage,BG-1002,108181
"May 10, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 10, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 10, 2018 10:05 PM CT",BayGas Storage,BG-1013,276091
"May 9, 2018 10:05 PM CT",BayGas Storage,BG-1002,-20770
"May 9, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 9, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 9, 2018 10:05 PM CT",BayGas Storage,BG-1013,251176
"May 8, 2018 10:05 PM CT",BayGas Storage,BG-1002,33765
"May 8, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 8, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 8, 2018 10:05 PM CT",BayGas Storage,BG-1013,251940
"May 7, 2018 10:05 PM CT",BayGas Storage,BG-1002,-54620
"May 7, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 7, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 7, 2018 10:05 PM CT",BayGas Storage,BG-1013,241545
"May 6, 2018 10:05 PM CT",BayGas Storage,BG-1002,112960
"May 6, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 6, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 6, 2018 10:05 PM CT",BayGas Storage,BG-1013,260231
"May 5, 2018 10:05 PM CT",BayGas Storage,BG-1002,113994
"May 5, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 5, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 5, 2018 10:05 PM CT",BayGas Storage,BG-1013,260231
"May 4, 2018 10:05 PM CT",BayGas Storage,BG-1002,116718
"May 4, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 4, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 4, 2018 10:05 PM CT",BayGas Storage,BG-1013,259283
"May 3, 2018 10:05 PM CT",BayGas Storage,BG-1002,139603
"May 3, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 3, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 3, 2018 10:05 PM CT",BayGas Storage,BG-1013,267276
"May 2, 2018 10:05 PM CT",BayGas Storage,BG-1002,102871
"May 2, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 2, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 2, 2018 10:05 PM CT",BayGas Storage,BG-1013,299011
"May 1, 2018 10:05 PM CT",BayGas Storage,BG-1002,57463
"May 1, 2018 10:05 PM CT",BayGas Storage,BG-1003,1000
"May 1, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"May 1, 2018 10:05 PM CT",BayGas Storage,BG-1013,278896
"April 30, 2018 10:05 PM CT",BayGas Storage,BG-1002,-23816
"April 30, 2018 10:05 PM CT",BayGas Storage,BG-1003,13016
"April 30, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 30, 2018 10:05 PM CT",BayGas Storage,BG-1013,256785
"April 29, 2018 10:05 PM CT",BayGas Storage,BG-1002,65817
"April 29, 2018 10:05 PM CT",BayGas Storage,BG-1003,13016
"April 29, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 29, 2018 10:05 PM CT",BayGas Storage,BG-1013,287598
"April 28, 2018 10:05 PM CT",BayGas Storage,BG-1002,143496
"April 28, 2018 10:05 PM CT",BayGas Storage,BG-1003,13016
"April 28, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 28, 2018 10:05 PM CT",BayGas Storage,BG-1013,306786
"April 27, 2018 10:05 PM CT",BayGas Storage,BG-1002,94023
"April 27, 2018 10:05 PM CT",BayGas Storage,BG-1003,2000
"April 27, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 27, 2018 10:05 PM CT",BayGas Storage,BG-1013,291669
"April 26, 2018 10:05 PM CT",BayGas Storage,BG-1002,75947
"April 26, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 26, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 26, 2018 10:05 PM CT",BayGas Storage,BG-1013,232241
"April 25, 2018 10:05 PM CT",BayGas Storage,BG-1002,100148
"April 25, 2018 10:05 PM CT",BayGas Storage,BG-1003,5833
"April 25, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 25, 2018 10:05 PM CT",BayGas Storage,BG-1013,232242
"April 24, 2018 10:05 PM CT",BayGas Storage,BG-1002,-8600
"April 24, 2018 10:05 PM CT",BayGas Storage,BG-1003,19755
"April 24, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 24, 2018 10:05 PM CT",BayGas Storage,BG-1013,257172
"April 23, 2018 10:05 PM CT",BayGas Storage,BG-1002,-7052
"April 23, 2018 10:05 PM CT",BayGas Storage,BG-1003,25000
"April 23, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 23, 2018 10:05 PM CT",BayGas Storage,BG-1013,268839
"April 22, 2018 10:05 PM CT",BayGas Storage,BG-1002,48094
"April 22, 2018 10:05 PM CT",BayGas Storage,BG-1003,25000
"April 22, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 22, 2018 10:05 PM CT",BayGas Storage,BG-1013,261130
"April 21, 2018 10:05 PM CT",BayGas Storage,BG-1002,79386
"April 21, 2018 10:05 PM CT",BayGas Storage,BG-1003,25000
"April 21, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 21, 2018 10:05 PM CT",BayGas Storage,BG-1013,231839
"April 20, 2018 10:05 PM CT",BayGas Storage,BG-1002,69284
"April 20, 2018 10:05 PM CT",BayGas Storage,BG-1003,52500
"April 20, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 20, 2018 10:05 PM CT",BayGas Storage,BG-1013,231840
"April 19, 2018 10:05 PM CT",BayGas Storage,BG-1002,-65
"April 19, 2018 10:05 PM CT",BayGas Storage,BG-1003,22500
"April 19, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 19, 2018 10:05 PM CT",BayGas Storage,BG-1013,210000
"April 18, 2018 10:05 PM CT",BayGas Storage,BG-1002,112173
"April 18, 2018 10:05 PM CT",BayGas Storage,BG-1003,22500
"April 18, 2018 10:05 PM CT",BayGas Storage,BG-1008,20878
"April 18, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 18, 2018 10:05 PM CT",BayGas Storage,BG-1013,231838
"April 17, 2018 10:05 PM CT",BayGas Storage,BG-1002,196148
"April 17, 2018 10:05 PM CT",BayGas Storage,BG-1003,22500
"April 17, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"April 17, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 17, 2018 10:05 PM CT",BayGas Storage,BG-1013,204422
"April 16, 2018 10:05 PM CT",BayGas Storage,BG-1002,95680
"April 16, 2018 10:05 PM CT",BayGas Storage,BG-1003,38333
"April 16, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 16, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 16, 2018 10:05 PM CT",BayGas Storage,BG-1013,232238
"April 15, 2018 10:05 PM CT",BayGas Storage,BG-1002,90493
"April 15, 2018 10:05 PM CT",BayGas Storage,BG-1003,38333
"April 15, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 15, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 15, 2018 10:05 PM CT",BayGas Storage,BG-1013,232238
"April 14, 2018 10:05 PM CT",BayGas Storage,BG-1002,-172407
"April 14, 2018 10:05 PM CT",BayGas Storage,BG-1003,38333
"April 14, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 14, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 14, 2018 10:05 PM CT",BayGas Storage,BG-1013,232238
"April 13, 2018 10:05 PM CT",BayGas Storage,BG-1002,83408
"April 13, 2018 10:05 PM CT",BayGas Storage,BG-1003,8333
"April 13, 2018 10:05 PM CT",BayGas Storage,BG-1008,0
"April 13, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
"April 13, 2018 10:05 PM CT",BayGas Storage,BG-1013,257241
"April 12, 2018 10:05 PM CT",BayGas Storage,BG-1002,131255
"April 12, 2018 10:05 PM CT",BayGas Storage,BG-1003,22500
"April 12, 2018 10:05 PM CT",BayGas Storage,BG-1008,50000
"April 12, 2018 10:05 PM CT",BayGas Storage,BG-SCS,0
